artist,album,MA_score
God Forbid,Determination,2.4299999999999997
Impaled Nazarene,All That You Fear,2.4299999999999997
Incarceration,Sacrifice,2.4299999999999997
Malice,In the Beginning...,2.4299999999999997
Obscenity,Atrophied in Anguish,2.4299999999999997
Pontius Prophet,Rites of Hatred,2.4299999999999997
Protector,Protector of Death,2.4299999999999997
Raise Hell,Holy Target,2.4299999999999997
Repulsor,Trapped in a Nightmare,2.4299999999999997
Sutekh Hexen,Larvae,2.4299999999999997
Swastyka,Prophecies of Aryan Moon,2.4299999999999997
Urza,The Omnipresence of Loss,2.4299999999999997
W.A.S.P.,Animal (Fuck like a Beast),2.4299999999999997
8-Point Rose,Primigenia,2.42
Abscess,Seminal Vampires and Maggot Men,2.42
Acid Witch,Evil Sound Screamers,2.42
Agathodaimon,Higher Art of Rebellion,2.42
Ancient Rites,The Diabolic Serenades,2.42
Aosoth,Aosoth,2.42
Aphotic,Stillness Grows,2.42
Assignment,Reflections,2.42
Astarte,Demonized,2.42
Attomica,Disturbing the Noise,2.42
Axxis,Paradise in Flames,2.42
Black Anvil,Triumvirate,2.42
Blaze of Perdition,Near Death Revelations,2.42
Crossfaith,Zion,2.42
Decrepitaph,Beyond the Cursed Tombs,2.42
Demonical,Black Flesh Redemption,2.42
Evocation,Tales from the Tomb,2.42
Expulser,The Unholy One,2.42
Gamma Ray,Master of Confusion,2.42
Grand Magus,Hammer of the North,2.42
Hath,Of Rot and Ruin,2.42
Heavens Gate,In Control,2.42
House of Atreus,The Spear and the Ichor That Follows,2.42
Hypocrisy,End of Disclosure,2.42
Iron Maiden,Women in Uniform,2.42
Lords of Decadence,Cognitive Note of Discord,2.42
Lucifera,La cacería de brujas,2.42
Lugubrum,De totem,2.42
Nightmare,Genetic Disorder,2.42
Nomad Son,The Eternal Return,2.42
Norvhar,Kauna,2.42
Possessed,Death Metal,2.42
Pro-Pain,Foul Taste of Freedom,2.42
Pyramids,A Northern Meadow,2.42
Redemption,The Origins of Ruin,2.42
Royal Hunt,X,2.42
S.D.I.,Satans Defloration Incorporated,2.42
Sepultura,Chaos DVD,2.42
Sonata Arctica,For the Sake of Revenge,2.42
The Abyss,Summon the Beast,2.42
The Autumn Offering,Embrace the Gutter,2.42
Vale of Amonition,"Ancient, Evil & African",2.42
Vanden Plas,The Ghost Xperiment - Illumination,2.42
Verdunkeln,Verdunkeln,2.42
Vomitory,Primal Massacre,2.42
Within the Fall,Through the Shadows,2.42
Wolverine,Communication Lost,2.42
Zemial,Face of the Conqueror,2.42
Benediction,Subconscious Terror,2.41
Chakal,Abominable Anno Domini,2.41
Chastain,Mystery of Illusion,2.41
Crumbsuckers,Beast on My Back (B.O.M.B.),2.41
Culted,Below the Thunders of the Upper Deep,2.41
Dantesco,Pagano,2.41
Dead Infection,Surgical Disembowelment,2.41
Délétère,De Horae Leprae,2.41
Dominion,Born God and Aware,2.41
Earth,Extra-Capsular Extraction,2.41
Eluveitie,Vên,2.41
Entombed,When in Sodom,2.41
Euphoria,Operation: Genesis,2.41
Fallujah,Undying Light,2.41
Forest,Forest,2.41
Gogmagog,I Will Be There,2.41
Gothic Knights,Kingdom of the Knights,2.41
Grave,...and Here I Die...Satisfied,2.41
Griftegård,Solemn • Sacred • Severe,2.41
Honey for Christ,The Darkest Pinnacle of Light,2.41
Kataxu,Roots Thunder,2.41
Kobra and the Lotus,Kobra and the Lotus,2.41
Lingchi,强制性溃烂 / Ulcerate Compulsorily,2.41
Lunatica,New Shores,2.41
Magic Circle,Magic Circle,2.41
Meathole Infection,Bloodsucker,2.41
Mega Slaughter,Calls from the Beyond,2.41
Mournful Congregation,The June Frost,2.41
My Silent Wake,IV Et Lux Perpetua,2.41
Once Human,Evolution,2.41
Pariah,The Kindred,2.41
Siebenbürgen,Loreia,2.41
Tales of Dark...,Fragile Monuments,2.41
Throne of Ahaz,Nifelheim,2.41
Torture Squad,The Unholy Spell,2.41
Twisted Tower Dire,The Isle of Hydra,2.41
Vomepotro,Liturgy of Dissection,2.41
Witchfinder General,Soviet Invasion!,2.41
Ghostrider,Mayhemic Destruction,2.4099999999999997
Cradle of Filth,Bitter Suites to Succubi,2.4000000000000004
Death,Live in Eindhoven '98,2.4000000000000004
Dio,The Very Beast Of,2.4000000000000004
Impiety,Kaos Kommand 696,2.4000000000000004
Jumalhämärä,Resitaali,2.4000000000000004
Lightning Swords of Death,The Extra Dimensional Wound,2.4000000000000004
Nadja,Long Dark Twenties,2.4000000000000004
Neptune Towers,Caravans to Empire Algol,2.4000000000000004
Terminate,Thirst for the Obscene,2.4000000000000004
The Agony Scene,The Darkest Red,2.4000000000000004
Windhand,Windhand,2.4000000000000004
A Sound of Thunder,Out of the Darkness,2.4
Absurd,Grimmige Volksmusik,2.4
Æther Realm,One Chosen by the Gods,2.4
Agatus,The Weaving Fates,2.4
Allegiance,Vrede,2.4
Baalphegor,Post Earthquake Age,2.4
Birushanah,赤い闇 (Akai Yami),2.4
Blodhemn,Holmengraa,2.4
Blue Holocaust,Twitch of the Death Nerve,2.4
British Lion,The Burning,2.4
Brutal Agitation,Reincarnation in Hell,2.4
Cardiac Arrest,Cadaverous Presence,2.4
Cathedral,Statik Majik,2.4
Church of Disgust,Veneration of Filth,2.4
Cipher System,Central Tunnel 8,2.4
Cypecore,The Alliance,2.4
Darkthrone,Frostland Tapes,2.4
Deep Purple,The House of Blue Light,2.4
Diablo Swing Orchestra,Pandora's Piñata,2.4
Draugsól,Volaða land,2.4
Dream Theater,On the Backs of Angels,2.4
Elysian Blaze,Cold Walls and Apparitions,2.4
Endstille,Verführer,2.4
Eviction,The World Is Hours Away,2.4
Gnaw Their Tongues,"Per Flagellum Sanguemque, Tenebras Veneramus",2.4
Green Carnation,A Blessing in Disguise,2.4
Heavy Load,Full Speed at High Level,2.4
Inanimate Existence,Clockwork,2.4
Instinct,Instinct,2.4
Krisiun,Apocalyptic Revelation,2.4
Krokus,Metal Rendez-vous,2.4
Maim,From the Womb to the Tomb,2.4
Master,Slaves to Society,2.4
Mastery,Lethal Legacy,2.4
Mastodon,Once More 'Round the Sun,2.4
Montany,New Born Day,2.4
Murder Therapy,Symmetry of Delirium,2.4
Novembre,Arte Novecento,2.4
Oblomov,Communitas (Deconstructing the Order),2.4
Oxiplegatz,Sidereal Journey,2.4
Ravensire,The Cycle Never Ends,2.4
Riot V,Inishmore,2.4
S:t Erik,From Under the Tarn,2.4
Savage Grace,Master of Disguise,2.4
Sil Veth,The Elemental,2.4
Six Feet Under,Crypt of the Devil,2.4
Skaldic Curse,World Suicide Machine,2.4
Skitliv,Skandinavisk misantropi,2.4
Soreption,Monument of the End,2.4
SSS,Short Sharp Shock,2.4
Sworn,The Alleviation,2.4
Tankard,Kings of Beer,2.4
Tardigrada,Widrstand,2.4
Terrorizer,Hordes of Zombies,2.4
Threshold,Extinct Instinct,2.4
Trick or Treat,Tin Soldiers,2.4
Winds,Prominence and Demise,2.4
Wizard,Odin,2.4
Мастер,Maniac Party,2.4
Мастер,Мастер,2.4
Antiquus Scriptum,Immortalis Factus,2.39
Augury,Illusive Golden Age,2.39
Axenstar,Perpetual Twilight,2.39
Bifrost,Mythistory,2.39
Burning Witches,Dance with the Devil,2.39
Cadaver,Hallucinating Anxiety,2.39
Celtic Frost,Parched with Thirst Am I and Dying,2.39
Dimmu Borgir,Alive in Torment,2.39
Dolorian,Dolorian,2.39
Epicrenel,The Crystal Throne,2.39
Erebus Enthroned,Temple Under Hell,2.39
Exivious,Liminal,2.39
Fear Factory,Remanufacture,2.39
Frozen Land,Frozen Land,2.39
Funebre,Demo '90,2.39
Ignea,The Realms of Fire and Death,2.39
Massacre,Back from Beyond,2.39
Oath to Vanquish,Applied Schizophrenic Science,2.39
Onslaught,VI,2.39
Ordinance,In Purge There Is No Remission,2.39
Piledriver,Metal Inquisition,2.39
Puteraeon,The Crawling Chaos,2.39
Quartz,Quartz,2.39
Rata Blanca,El camino del fuego,2.39
Sabbatory,Endless Asphyxiating Gloom,2.39
Saidian,Evercircle,2.39
Stallion,Slaves of Time,2.39
Supreme Majesty,Danger,2.39
Swinelord,I Feel Fucked,2.39
The Ferrymen,The Ferrymen,2.39
Versailles,Noble,2.39
Xecutioner,Metal Up Your Ass,2.39
М8Л8ТХ,Чёрным крылом,2.39
Animosity,Shut It Down,2.3899999999999997
Bloodshot Dawn,Reanimation,2.3899999999999997
Helrunar,Baldr ok íss,2.3899999999999997
Infestdead,JesuSatan,2.3899999999999997
Jag Panzer,The Deviant Chord,2.3899999999999997
Marduk,Obedience,2.3899999999999997
Nocte Obducta,Sequenzen einer Wanderung,2.3899999999999997
Rotting Christ,Genesis,2.3899999999999997
Svikt,I elendighetens selskap,2.3899999999999997
Alarum,Fluid Motion,2.38
Black Tower,The Secret Fire,2.38
Blasphemy,Gods of War,2.38
Blood of the Black Owl,Blood of the Black Owl,2.38
Centinex,Malleus Maleficarum,2.38
Cronos,Dancing in the Fire,2.38
Dark Messiah,Rise of Black Dawn,2.38
Demilich,20th Adversary of Emptiness,2.38
Deströyer 666,Call of the Wild,2.38
Dio,Holy Diver Live,2.38
Down Among the Dead Men,Down Among the Dead Men,2.38
Draghkar,World Unraveled,2.38
Evoker,Evil Torment,2.38
Fen / De Arma,Towards the Shores of the End,2.38
Finsterforst,Weltenkraft,2.38
Fozzy,Fozzy,2.38
Grand Belial's Key,Mocking the Philanthropist,2.38
Gurtholfinn,The Forest of Long Awaiting,2.38
Haemoth,In Nomine Odium,2.38
Holy Moses,Disorder of the Order,2.38
Hour of Penance,Misotheism,2.38
Imprecation,Satanae Tenebris Infinita,2.38
Infera Bruo,Desolate Unknown,2.38
Kriegsmaschine / Infernal War,Transfigurations,2.38
Lancer,Lancer,2.38
Lawnmower Deth,Ooh Crikey It's... Lawnmower Deth,2.38
Loits,Legion Estland,2.38
Marius Danielsen's Legend of Valley Doom,Marius Danielsen's Legend of Valley Doom Part 1,2.38
Metallica,Classic Albums: Metallica,2.38
Michael Sweet,Ten,2.38
Moonblood,Nosferatu,2.38
Moss of Moonlight,Seed,2.38
Necrodeath,The 7 Deadly Sins,2.38
Protector,Urm the Mad,2.38
RÛR,RÛR,2.38
Savage Master,Mask of the Devil,2.38
Searing Meadow,Corroding from Inside,2.38
Steak Number Eight,All Is Chaos,2.38
Steve Harris,British Lion,2.38
The Ocean,Precambrian,2.38
Thunder and Lightning,The Ages Will Turn,2.38
Urfaust,"Verräterischer, nichtswürdiger Geist",2.38
W.A.S.P.,Live... in the Raw,2.38
Warpath,Damnation,2.38
Witchsorrow,God Curse Us,2.38
A Life Once Lost,A Great Artist,2.37
Anael,From Arcane Fires,2.37
Antiquus Scriptum / Krigere Wolf / Waldschrat / Notre Amertume,The Beginning of the End,2.37
At War,Retaliatory Strike,2.37
Benediction,Grind Bastard,2.37
Cage,Hell Destroyer,2.37
Chthe'ilist,Amechth'ntaas'm'rriachth,2.37
Civil War,The Last Full Measure,2.37
Corpsessed,The Dagger & the Chalice,2.37
Cradle of Filth,From the Cradle to Enslave,2.37
Cyclone,Inferior to None,2.37
De Profundis,Frequencies,2.37
Desecrator,Subconscious Release,2.37
Diabolic Night,Beyond the Realm,2.37
Divine Eve,As the Angels Weep,2.37
Dymna Lotva,Зямля пад чорнымі крыламі: Дрыгва,2.37
Enslaved,E,2.37
Funeris Nocturnum,Code 666 - Religion Syndrome Deceased,2.37
Helloween,Live in Sao Paulo,2.37
Icarus Witch,Capture the Magic,2.37
Iku-Turso,The Great Tower,2.37
Incantation,Blasphemy,2.37
Invection,Derealization,2.37
Killgasm,Bloodbath of Satanic Vengeance,2.37
Kryptos,Spiral Ascent,2.37
Laster,Het wassen oog,2.37
Morgion,Among Majestic Ruin,2.37
Mortiis,The Grudge,2.37
Predatory Light,Predatory Light,2.37
Razorwyre,Another Dimension,2.37
Root,Heritage of Satan,2.37
Sacred Steel,The Bloodshed Summoning,2.37
Sanctification,Misanthropic Salvation,2.37
Seance,Saltrubbed Eyes,2.37
Sepultura,Under a Pale Grey Sky,2.37
Skjaersild,Skjaersild,2.37
Sorcier des Glaces,North,2.37
Striborg,Spiritual Catharsis,2.37
The Old Dead Tree,The Nameless Disease,2.37
Victimizer,Resurrected Abominations,2.37
Wallachia,Ceremony of Ascension,2.37
Yngwie J. Malmsteen,Relentless,2.37
Zebulon Kosted,Never Return Again,2.37
Angelus Apatrida,Hidden Evolution,2.3600000000000003
Dunsmuir,Dunsmuir,2.3600000000000003
Empyrium,A Retrospective...,2.3600000000000003
Furia,"Marzannie, królowej Polski",2.3600000000000003
General Surgery,Like an Ever Flying Limb,2.3600000000000003
Korgonthurus,Vuohen siunaus,2.3600000000000003
Luca Turilli,King of the Nordic Twilight,2.3600000000000003
Nazxul,Totem,2.3600000000000003
Agathocles,Theatric Symbolisation of Life,2.36
Carcass,Wake Up and Smell the... Carcass,2.36
Cattle Decapitation,Ten Torments of the Damned,2.36
Cauldron Black Ram,Slaver,2.36
Excommunion,Superion,2.36
Gehenna,WW,2.36
Judas Priest,A Touch of Evil: Live,2.36
Nuit Noire,Lunar Deflagration,2.36
Raintime,Flies & Lies,2.36
Ravencult,Temples of Torment,2.36
Serious Black,Mirrorworld,2.36
Signs of the Swarm,The Disfigurement of Existence,2.36
Silent Force,Infatuator,2.36
Skjaersild,Damned Roots,2.36
Sólstafir,Endless Twilight of Codependent Love,2.36
Tyrant,Hereafter,2.36
Vanishing Point,Embrace the Silence,2.36
Venom,Die Hard,2.36
Acid Storm,Biotronic Genesis,2.35
Acranius,When Mutation Becomes Homicidal,2.35
Auroch,Taman Shud,2.35
Axel Rudi Pell,Into the Storm,2.35
Battery,Martial Law,2.35
Bone Gnawer,Feast of Flesh,2.35
Borgne,Entraves de l'âme,2.35
Clandestine Blaze,Falling Monuments,2.35
Cobalt,Landfill Breastmilk Beast,2.35
Crackdust,Dented Reality,2.35
Crystal Viper,Legends,2.35
Deus Otiosus,Godless,2.35
Diapsiquir,Virus STN,2.35
Dimensional Psychosis,Architecture of Realities,2.35
Eternal Tears of Sorrow,Vilda Mánnu,2.35
Exiled from Light,There Is No Beauty Left Here...,2.35
Fisthammer,Devour All You See,2.35
Heathen's Rage,Heathen's Rage,2.35
Heir,Au peuple de l'abîme,2.35
Heresiarch,Wælwulf,2.35
Holy Martyr,Hellenic Warrior Spirit,2.35
I Declare War,Malevolence,2.35
Insidious Omen,Upon This Throne of Waste and Decay,2.35
Isis,"Not in Rivers, but in Drops",2.35
Joyless,Wisdom & Arrogance,2.35
Mad God,Grotesque and Inexorable,2.35
Martriden,The Unsettling Dark,2.35
Metallica,The Videos 1989-2004,2.35
Morne,Asylum,2.35
Morte,Lento descenso a la putrefacción,2.35
Nargaroth,Semper Fidelis,2.35
Neurogenic,Ouroboric Stagnation,2.35
Nuclear Death,Carrion for Worm,2.35
Númenor,Chronicles from the Realms Beyond,2.35
Orchid,The Mouths of Madness,2.35
Overdose,...Conscience...,2.35
Poisonblack,Drive,2.35
Ragehammer,War Hawks,2.35
Samain,Vibrations of Doom,2.35
Sathanas,Necrohymns,2.35
Serpentine Path,Serpentine Path,2.35
Sõjaruun,Talv,2.35
Sonic Syndicate,Love and Other Disasters,2.35
U.D.O.,Dominator,2.35
Vision Divine,Destination Set to Nowhere,2.35
Weltmacht,And to Every Beast Its Prey,2.35
White Boy and the Average Rat Band,White Boy and the Average Rat Band,2.35
Within Temptation,Black Symphony,2.35
Yggdrasil,Irrbloss,2.35
Amaka Hahina,Elsia Keth,2.3499999999999996
Arbitrater,Darkened Reality,2.3499999999999996
Entombed,Same Difference,2.3499999999999996
Inearthed,Shining,2.3499999999999996
Mäax,Unholy Rock & Roll,2.3499999999999996
Pestilential Shadows,Embrace After Death (The Fate of All That Lives II),2.3499999999999996
Remembrance,Frail Visions,2.3499999999999996
Ride for Revenge,Under the Eye,2.3499999999999996
Sadistic Grimness,Asteni,2.3499999999999996
Within Temptation,What Have You Done,2.3499999999999996
Wolfchant,Determined Damnation,2.3499999999999996
Iron Maiden,No More Lies,2.3400000000000003
Mayhem,Life Eternal,2.3400000000000003
Ulver,Wars of the Roses,2.3400000000000003
Virgin Black,Trance,2.3400000000000003
Ablaze in Hatred,Deceptive Awareness,2.34
Agony,The First Defiance,2.34
Ayreon,Actual Fantasy,2.34
Battleroar,Blood of Legends,2.34
Blaze Bayley,December Wind,2.34
Blot Mine,Porphyrogenesis,2.34
Cattle Decapitation,Homovore,2.34
Crimson Moon,Under the Serpentine Spell,2.34
Darkwoods My Betrothed,Heirs of the Northstar,2.34
Dawn of Relic,Night on Earth,2.34
Destruction,Under Attack,2.34
Diocletian,Doom Cult,2.34
Dysrhythmia,Barriers and Passages,2.34
Ehnahre,The Man Closing Up,2.34
Emit,A Sword of Death for the Prince,2.34
Godflesh,Songs of Love and Hate,2.34
Gutvoid,Astral Bestiary,2.34
Hemoptysis,Misanthropic Slaughter,2.34
Insatia,Phoenix Aflame,2.34
Lönndom,Fälen från norr,2.34
MD.45,The Craving,2.34
Monolith Cult,Gospel of Despair,2.34
Moonsorrow,Metsä,2.34
Nae'blis,Beyond the Light,2.34
Necronomicon,Revenge of the Beast,2.34
Sentence,Devastating Wrath,2.34
Soulfly,ॐ,2.34
Spectre,A Grim Menace from Beyond,2.34
Suffer the Silence,Sorrow for a Doomed Nation,2.34
Suicidal Angels,Dead Again,2.34
Trauma,Scratch and Scream,2.34
Visions of Atlantis,Cast Away,2.34
W.A.S.P.,School Daze,2.34
Warcry,El sello de los tiempos,2.34
Wendess,Nuée noire,2.34
Wurdulak,Ceremony in Flames,2.34
Xentrix,Ghost Busters,2.34
Accept,I'm a Rebel,2.33
Age of Silence,Complications,2.33
Alas,Absolute Purity,2.33
Anomalous,Cognitive Dissonance,2.33
Anthrax,Live - The Island Years,2.33
Behexen,Eternal Realm,2.33
Centinex,Reflections,2.33
Cephalic Carnage,Misled by Certainty,2.33
Chaos Moon,Origin of Apparition,2.33
Crematory,Netherworlds of the Mind,2.33
Dark Forest,"Oak, Ash & Thorn",2.33
Dødheimsgard,Satanic Art,2.33
Dødsferd,Fucking Your Creation,2.33
Dresden,Too Many Skeletons,2.33
Embrional,Annihilation,2.33
Entwined,Dancing Under Glass,2.33
Floor,Dove,2.33
Gevurah,Necheshirion,2.33
Heavy Pettin',Lettin Loose,2.33
Heljareyga,Heljareyga,2.33
Horna,Perimä vihassa ja verikostossa,2.33
Infant Annihilator,The Palpable Leprosy of Pollution,2.33
Infection,Beheaded Children Contest,2.33
Jesu,Envy / Jesu,2.33
Krabathor,Orthodox,2.33
Mortician,Brutally Mutilated,2.33
Nocturnal Hollow,A Whisper of an Horrendous Soul,2.33
Novembers Doom,Aphotic,2.33
Obtained Enslavement,The Shepherd and the Hounds of Hell,2.33
Possession,Anneliese,2.33
Psypheria,Gothic Disturbance,2.33
Runespell,Voice of Opprobrium,2.33
Rwake,Voices of Omens,2.33
Satan's Wrath,Die Evil,2.33
Skyliner,Outsiders,2.33
Venom,Temples of Ice,2.33
Cathedral,Caravan Beyond Redemption,2.3200000000000003
Dalkhu,Descend... into Nothingness,2.3200000000000003
Dynazty,Firesign,2.3200000000000003
Emperor / Thorns,Thorns vs. Emperor,2.3200000000000003
Mägo de Oz,Gaia,2.3200000000000003
Ohtar,Petrified Breath of Hope,2.3200000000000003
Pest,Ära,2.3200000000000003
Sothis,De Oppresso Liber,2.3200000000000003
Thou Shalt Suffer,Somnium,2.3200000000000003
Acheron,Lex Talionis,2.32
Ævangelist,Omen ex Simulacra,2.32
Aurora Borealis,Northern Lights,2.32
Barren Earth,Our Twilight,2.32
Blood Red Throne,Monument of Death,2.32
Combat,Ruination,2.32
Dalla Nebbia,Thy Pale Form...,2.32
Dark Moor,Ars Musica,2.32
Flamen,Furor Lunae,2.32
Gravebreaker,Sacrifice,2.32
Havok,Pwn 'Em All,2.32
Horde of Hel,Blodskam,2.32
Judicator,Let There Be Nothing,2.32
Katra,Beast Within,2.32
Krieg,Sono lo scherno,2.32
Krokus,Hardware,2.32
Lake of Tears,Black Brick Road,2.32
Lightning Swords of Death,Baphometic Chaosium,2.32
Mandator,Perfect Progeny,2.32
Masachist,Scorned,2.32
Neige et Noirceur,Crépuscule hivernal sans fin sur les terres de la guerre,2.32
Running Wild,The Brotherhood,2.32
Sunwheel,Monuments of the Elder Faith,2.32
Swallow the Sun,Plague of Butterflies,2.32
The Fall of Osiris,Babylon Shadows,2.32
Uncle Slam,Say Uncle,2.32
Xasthur / Striborg,Striborg / Xasthur,2.32
Yggdrasil,Kvällningsvindar över nordrönt land,2.32
359,The Path of Ayin,2.31
Abstrakt Algebra,Abstrakt Algebra,2.31
Algophobia,Algophobia,2.31
Altar,No Flesh Shall Be Spared,2.31
Andromeda,II=I,2.31
Ashes You Leave,The Passage Back to Life,2.31
Black Majesty,Tomorrowland,2.31
Bloodletter,Under the Dark Mark,2.31
Bong,Bong,2.31
Callenish Circle,[Pitch.Black.Effects],2.31
Cardiac Arrest,Vortex of Violence,2.31
Cyaegha,Steps of Descent,2.31
Defender,A Symbol of Devotion,2.31
Dementia Senex,Heartworm,2.31
Depressive Age,Electric Scum,2.31
Derdian,New Era Pt. 2 - War of the Gods,2.31
Doro,Force Majeure,2.31
Dreamlord,Disciples of War,2.31
Endstille,Endstilles Reich,2.31
Evenoire,Vitriol,2.31
Excommunication,The Legacy:666,2.31
Finntroll,Vredesvävd,2.31
Folkearth,By the Sword of My Father,2.31
Gorelord,Norwegian Chainsaw Massacre: The Final Cut,2.31
Hate Forest,Resistance,2.31
HatePlow,The Only Law Is Survival,2.31
Hazzerd,Delirium,2.31
Hissing,Permanent Destitution,2.31
Holy Moses,Reborn Dogs,2.31
Magick Touch,"Blades, Chains, Whips & Fire",2.31
Malevolent Creation,Envenomed,2.31
Mayhem,Mediolanum Capta Est,2.31
Moonlight Agony,Silent Waters,2.31
My Dying Bride,Macabre Cabaret,2.31
Myndsnare,Conditioned: Human,2.31
Nadja / Black Boned Angel,Christ Send Light,2.31
Napalm Death,Converge / Napalm Death,2.31
Noctem,Oblivion,2.31
Northland,Freezing Sadness,2.31
Scanner,Ball of the Damned,2.31
Skoll,Grisera,2.31
Stormwitch,The Beauty and the Beast,2.31
Tad Morose,Revenant,2.31
The Crown,Doomsday King,2.31
Triptykon,Shatter,2.31
Trist,Hin-fort,2.31
Trivium,Vengeance Falls,2.31
Urskumug,Am Nodr,2.31
Vulcano,Live!,2.31
W. Angel's Conquest,Frozen Sky,2.31
Wombbath,Internal Caustic Torments,2.31
Wrathchild America,Climbin' the Walls,2.31
Xandria,Ravenheart,2.31
Atavistia,One Within the Sun,2.3099999999999996
Luca Turilli's Dreamquest,Lost Horizons,2.3099999999999996
Thy Serpent,Death,2.3099999999999996
Virgin Steele,Virgin Steele,2.3099999999999996
Winter of Apokalypse,Solitary Winter Night,2.3099999999999996
Yngwie J. Malmsteen,Spellbound,2.3099999999999996
Barathrum,Okkult,2.3000000000000003
Circle II Circle,Consequence of Power,2.3000000000000003
Crisis,Like Sheep Led to Slaughter,2.3000000000000003
Demontage,Madness Disease,2.3000000000000003
Iommi,The 1996 DEP Sessions,2.3000000000000003
Korpiklaani,Noita,2.3000000000000003
Sledgehammer,Blood on Their Hands,2.3000000000000003
Anvil,Worth the Weight,2.3
Behemoth,The Return of the Northern Moon,2.3
